customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,historical_value,projected_future_value,CLV,cost_discount,cost_outreach,tenure_bucket,service_count,high_friction_payment,price_per_service
8784-CGILN,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.85,1776.95,Yes,1776.95,1437.8399999999997,3214.79,59.91,15.0,1-2yr,3,0,24.9625
5389-FFVKB,Male,1,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.3,2483.05,Yes,2483.05,1156.32,3639.37,48.17999999999999,15.0,2-4yr,1,0,40.15
7009-LGECI,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.55,235.65,No,235.65,727.9199999999998,963.5699999999998,30.33,15.0,0-6mo,1,0,25.275
8444-WRIDW,Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.45,5224.35,Yes,5224.35,1158.48,6382.83,48.27,15.0,4yr+,1,0,40.225
5022-KVDQT,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.3,2272.8,No,2272.8,1170.7199999999998,3443.52,48.78,15.0,2-4yr,1,1,40.65
7976-CICYS,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.7,83.75,No,83.75,298.08,381.83,12.419999999999998,15.0,0-6mo,0,0,20.7
1036-GUDCL,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.05,4663.4,No,4663.4,1138.32,5801.719999999999,47.43,15.0,4yr+,5,0,13.174999999999999
2005-DWQZJ,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,201.7,No,201.7,457.2000000000001,658.9000000000001,11.43,15.0,6-12mo,0,0,19.05
8148-WOCMK,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,125.0,No,125.0,470.4,595.4000000000001,11.760000000000002,15.0,6-12mo,0,0,19.6
7815-PDTHL,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,684.4,No,684.4,484.8,1169.1999999999998,12.12,15.0,2-4yr,0,0,20.2
9451-LPGOO,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,620.35,Yes,620.35,1249.9199999999998,1870.27,52.08,15.0,6-12mo,1,1,43.4
9173-IVZVP,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,1146.05,No,1146.05,501.6,1647.65,12.54,15.0,4yr+,0,0,20.9
9129-UXERG,Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.6,1806.35,No,1806.35,1491.8399999999997,3298.19,62.16,15.0,1-2yr,4,0,20.72
3635-JBPSG,Female,0,No,No,15,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,38.8,603.0,No,603.0,931.2,1534.1999999999998,23.28,15.0,1-2yr,2,0,12.933333333333332
7964-ZRKKG,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.4,5798.3,No,5798.3,2121.6000000000004,7919.900000000001,53.040000000000006,15.0,4yr+,2,0,29.46666666666667
5868-YWPDW,Male,1,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.2,519.15,Yes,519.15,1212.48,1731.63,50.52,15.0,6-12mo,2,1,28.066666666666666
6229-LSCKB,Male,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,497.6,No,497.6,1147.68,1645.2800000000002,47.82000000000001,15.0,6-12mo,1,1,39.85
2025-JKFWI,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.0,1301.7,Yes,1301.7,1425.6,2727.3,59.400000000000006,15.0,1-2yr,3,0,24.75
4078-SAYYN,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,1129.75,Yes,1129.75,1450.8,2580.55,60.45,15.0,6-12mo,3,1,25.1875
1724-IQWNM,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,19.3,No,19.3,277.92,297.22,11.580000000000002,15.0,0-6mo,0,0,19.3
8217-QYOHV,Male,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.75,266.95,No,266.95,802.8,1069.75,33.45,15.0,0-6mo,2,0,18.583333333333332
5546-QUERU,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.95,257.0,No,257.0,478.8,735.8,11.97,15.0,1-2yr,0,0,19.95
9940-HPQPG,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.75,865.8,Yes,865.8,1321.2,2187.0,55.05,15.0,6-12mo,3,0,22.9375
6897-UUBNU,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,89.65,2623.65,No,2623.65,1290.9600000000005,3914.6100000000006,53.790000000000006,15.0,2-4yr,3,0,22.4125
6127-IYJOZ,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,No,45.85,660.24,706.09,27.51,15.0,0-6mo,0,0,45.85
6618-RYATB,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.55,79.55,Yes,79.55,1145.5199999999998,1225.0699999999997,47.73,15.0,0-6mo,1,0,39.775
8930-XOTDP,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.95,1082.8,No,1082.8,805.6800000000001,1888.48,33.57000000000001,15.0,1-2yr,1,0,27.975
5916-QEWPT,Female,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.0,147.8,No,147.8,993.6,1141.4,41.400000000000006,15.0,0-6mo,3,0,17.25
5060-TQUQN,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.55,2570.2,No,2570.2,1203.12,3773.32,50.13,15.0,2-4yr,2,0,27.849999999999998
0531-XBKMM,Male,0,No,Yes,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),65.7,4378.9,No,4378.9,1576.8000000000002,5955.7,39.42,15.0,4yr+,3,0,16.425
8465-SBRXP,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),94.9,3616.25,No,3616.25,2277.6000000000004,5893.85,56.94,15.0,2-4yr,3,0,23.725
2408-PSJVE,Male,0,Yes,Yes,44,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2924.05,No,2924.05,891.3599999999999,3815.41,37.14,15.0,2-4yr,3,0,15.475
9079-YEXQJ,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.1,6014.85,Yes,6014.85,1599.8399999999997,7614.69,66.66,15.0,4yr+,5,1,18.516666666666666
9700-ZCLOT,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,32.7,No,32.7,288.0,320.7,12.0,15.0,0-6mo,0,0,20.0
8738-JOKAR,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,67.7,2882.25,No,2882.25,1624.8000000000002,4507.05,40.620000000000005,15.0,2-4yr,4,0,13.540000000000001
4534-WGCIR,Female,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,1509.9,No,1509.9,603.5999999999999,2113.5,15.09,15.0,4yr+,0,0,25.15
1930-WNXSB,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.85,5305.05,No,5305.05,1337.0399999999995,6642.09,55.71,15.0,4yr+,3,1,23.2125
2685-SREOM,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,2368.4,Yes,2368.4,1283.0399999999995,3651.44,53.46,15.0,2-4yr,2,1,29.7
3508-CFVZL,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,111.3,7985.9,No,7985.9,2671.2,10657.1,66.78,15.0,4yr+,6,0,15.9
0402-CQAJN,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.9,3545.35,Yes,3545.35,1467.36,5012.71,61.14000000000001,15.0,2-4yr,4,0,20.380000000000003
6692-UDPJC,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.65,1301.0,Yes,1301.0,1319.7600000000002,2620.76,54.99000000000001,15.0,1-2yr,2,1,30.55
1273-MTETI,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.85,372.45,Yes,372.45,1279.4399999999998,1651.89,53.31,15.0,0-6mo,2,1,29.616666666666664
0657-DOGUM,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.6,2985.25,No,2985.25,1454.4,4439.65,36.36,15.0,4yr+,2,0,20.2
5480-HPRRX,Female,1,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.3,77.75,Yes,77.75,364.32,442.07,15.18,15.0,0-6mo,0,1,25.3
8792-AOROI,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,65.5,564.35,No,564.35,1572.0,2136.35,39.3,15.0,6-12mo,3,0,16.375
0295-PPHDO,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,Yes,95.45,1374.48,1469.93,57.27,15.0,0-6mo,2,1,31.816666666666666
5146-YYFRZ,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1311.75,No,1311.75,478.8,1790.55,11.97,15.0,4yr+,0,0,19.95
1195-OIYEJ,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,1135.7,Yes,1135.7,1311.8399999999997,2447.54,54.66,15.0,1-2yr,2,1,30.366666666666664
5906-CVLHP,Female,0,Yes,Yes,45,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.15,2319.8,Yes,2319.8,1299.6,3619.4,32.49,15.0,2-4yr,2,0,18.05
3452-SRFEG,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,3720.35,No,3720.35,1074.2399999999998,4794.59,44.76,15.0,4yr+,0,0,74.6
4070-OKWVH,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.6,5025.8,No,5025.8,1362.2399999999998,6388.04,56.75999999999999,15.0,4yr+,3,0,23.65
5297-MDOIR,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.15,5224.5,No,5224.5,1947.6,7172.1,48.69,15.0,4yr+,2,0,27.05
6369-MCAKO,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6185.8,No,6185.8,2137.2,8323.0,53.42999999999999,15.0,4yr+,6,0,12.721428571428572
4926-UMJZD,Female,0,Yes,No,31,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.2,1498.55,No,1498.55,708.4800000000001,2207.03,29.520000000000003,15.0,2-4yr,1,0,24.6
6848-HJTXY,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,1208.6,No,1208.6,466.8,1675.4,11.67,15.0,4yr+,0,0,19.45
6341-AEVKX,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.3,6613.65,No,6613.65,2503.2,9116.85,62.58,15.0,4yr+,5,1,17.383333333333333
4501-EQDRN,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.7,69.7,Yes,69.7,1003.68,1073.38,41.82000000000001,15.0,0-6mo,0,0,69.7
2990-HWIML,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,573.3,Yes,573.3,1288.8,1862.1,53.7,15.0,6-12mo,2,1,29.833333333333332
0682-USIXD,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.05,1818.9,No,1818.9,1239.12,3058.02,51.63,15.0,1-2yr,2,1,28.683333333333334
6976-BWGLQ,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.2,1787.35,No,1787.35,604.8,2392.15,15.12,15.0,4yr+,0,0,25.2
7078-NVFAM,Female,0,Yes,Yes,32,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,35.15,1051.05,No,1051.05,506.1599999999999,1557.2099999999998,21.09,15.0,2-4yr,2,1,11.716666666666667
8065-QBYTO,Female,1,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),99.65,7181.25,No,7181.25,2391.6000000000004,9572.85,59.790000000000006,15.0,4yr+,4,0,19.93
2133-TSRRM,Female,0,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,3688.6,No,3688.6,1517.0399999999995,5205.639999999999,63.21,15.0,2-4yr,5,0,17.558333333333334
7384-GHBPI,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.15,99.75,Yes,99.75,506.1599999999999,605.9099999999999,21.09,15.0,0-6mo,1,1,17.575
7603-USHJS,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,871.4,Yes,871.4,1062.0,1933.4,44.25,15.0,1-2yr,0,0,73.75
7234-FECYN,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.35,780.5,Yes,780.5,1459.4399999999998,2239.94,60.81,15.0,6-12mo,3,1,25.3375
2511-ALLCS,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.3,821.6,No,821.6,583.2,1404.8000000000002,14.580000000000002,15.0,2-4yr,0,0,24.3
3191-CSNMG,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.7,239.45,No,239.45,1162.0800000000002,1401.5300000000002,48.42,15.0,0-6mo,1,1,40.35
7952-OBOYL,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.85,244.45,No,244.45,1293.8399999999997,1538.2899999999995,53.91,15.0,0-6mo,3,0,22.4625
7470-DYNOE,Male,0,No,No,53,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,61.1,3357.9,No,3357.9,1466.4,4824.3,36.66,15.0,4yr+,2,1,20.366666666666667
7853-OETYL,Female,0,Yes,No,4,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.05,129.6,No,129.6,418.32,547.92,17.43,15.0,0-6mo,1,1,14.525
1545-ACTAS,Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.7,4977.2,No,4977.2,2392.8,7370.0,59.82000000000001,15.0,4yr+,4,0,19.94
5876-HZVZM,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),55.9,365.35,Yes,365.35,804.9599999999999,1170.31,33.54,15.0,6-12mo,2,0,18.633333333333333
1400-MMYXY,Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,334.65,Yes,334.65,1524.9600000000005,1859.61,63.540000000000006,15.0,0-6mo,4,1,21.18
5126-RCXYW,Male,0,Yes,Yes,54,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),46.0,2424.05,No,2424.05,1104.0,3528.05,27.6,15.0,4yr+,3,0,11.5
3085-QUOZK,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.95,43.95,Yes,43.95,632.8800000000001,676.8300000000002,26.370000000000005,15.0,0-6mo,0,0,43.95
2363-BJLSL,Male,0,No,No,62,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.4,4981.15,No,4981.15,1157.76,6138.91,48.24000000000001,15.0,4yr+,5,0,13.4
1956-YIFGE,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.05,2090.25,No,2090.25,2401.2,4491.45,60.03,15.0,1-2yr,4,0,20.009999999999998
3926-CUQZX,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.1,45.1,Yes,45.1,649.44,694.5400000000001,27.06,15.0,0-6mo,0,0,45.1
7921-LMDFQ,Male,1,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,4905.75,No,4905.75,2256.0,7161.75,56.400000000000006,15.0,4yr+,3,0,23.5
2925-MXLSX,Female,0,No,No,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),68.95,2038.7,No,2038.7,1654.8000000000002,3693.5,41.370000000000005,15.0,2-4yr,3,0,17.2375
5820-PTRYM,Female,1,Yes,No,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),68.45,4014.0,No,4014.0,1642.8000000000002,5656.8,41.07000000000001,15.0,4yr+,4,0,13.690000000000001
9609-BENEA,Male,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,69.0,2441.7,No,2441.7,1656.0,4097.7,41.400000000000006,15.0,2-4yr,3,1,17.25
6211-WHMYA,Female,1,No,No,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.85,2751.0,No,2751.0,631.44,3382.44,26.31,15.0,4yr+,3,1,10.9625
4459-BBGHE,Male,0,No,Yes,30,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.5,1307.8,No,1307.8,640.8,1948.6,26.700000000000003,15.0,2-4yr,2,1,14.833333333333334
9945-PSVIP,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.7,383.65,No,383.65,448.8,832.4499999999999,11.22,15.0,2-4yr,0,0,18.7
1041-RXHRA,Female,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.25,2868.05,Yes,2868.05,1011.6,3879.65,42.150000000000006,15.0,2-4yr,0,0,70.25
1750-CSKKM,Male,0,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.35,449.75,Yes,449.75,797.0400000000001,1246.79,33.21,15.0,6-12mo,1,1,27.675
9108-EJFJP,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.55,53.55,No,53.55,771.1199999999999,824.6699999999998,32.13,15.0,0-6mo,2,0,17.849999999999998
0530-IJVDB,Male,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.6,7882.5,No,7882.5,2750.4,10632.9,68.76,15.0,4yr+,6,1,16.37142857142857
0508-SQWPL,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.1,1087.7,No,1087.7,482.4,1570.1,12.060000000000002,15.0,4yr+,0,0,20.1
2215-ZAFGX,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.5,791.7,No,791.7,1231.2,2022.9,51.3,15.0,6-12mo,1,1,42.75
8213-TAZPM,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.75,7493.05,No,7493.05,2610.0,10103.05,65.25,15.0,4yr+,5,0,18.125
7142-HVGBG,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.0,4414.3,Yes,4414.3,1483.2,5897.5,61.8,15.0,2-4yr,4,1,20.6
1304-SEGFY,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,97.85,6841.3,No,6841.3,2348.4,9189.7,58.71,15.0,4yr+,3,1,24.4625
7242-EDTYC,Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,819.95,No,819.95,469.2000000000001,1289.15,11.73,15.0,2-4yr,0,0,19.55
2904-GGUAZ,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.05,6052.25,No,6052.25,2017.2,8069.45,50.42999999999999,15.0,4yr+,2,0,28.016666666666666
8267-ZNYVZ,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.75,3361.05,Yes,3361.05,2490.0,5851.05,62.25,15.0,2-4yr,5,1,17.291666666666668
5136-GFPMB,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,4869.5,No,4869.5,1287.36,6156.860000000001,53.64000000000001,15.0,4yr+,2,0,29.8
2595-KIWPV,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,509.3,No,509.3,472.8,982.1,11.82,15.0,2-4yr,0,0,19.7
5243-SAOTC,Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,4308.25,No,4308.25,1149.84,5458.09,47.91,15.0,4yr+,1,0,39.925
9398-MMQTO,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.45,221.1,No,221.1,1072.0800000000002,1293.18,44.67,15.0,0-6mo,1,0,37.225
7619-PLRLP,Female,0,Yes,No,53,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),74.1,3833.95,No,3833.95,1778.4,5612.349999999999,44.46,15.0,4yr+,4,0,14.819999999999999
6457-GIRWB,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,69.35,998.64,1067.9899999999998,41.61,15.0,0-6mo,0,1,69.35
6508-NJYRO,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,294.95,No,294.95,451.2000000000001,746.1500000000001,11.28,15.0,1-2yr,0,0,18.8
1450-SKCVI,Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,4092.85,Yes,4092.85,1063.4399999999998,5156.29,44.31,15.0,4yr+,1,1,36.925
4710-NKCAW,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),64.4,316.9,No,316.9,927.36,1244.26,38.64000000000001,15.0,0-6mo,3,0,16.1
5306-BVTKJ,Male,0,Yes,Yes,48,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),55.8,2651.2,No,2651.2,1339.1999999999998,3990.4,33.480000000000004,15.0,4yr+,2,0,18.599999999999998
0357-NVCRI,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,471.7,No,471.7,288.72,760.4200000000001,12.03,15.0,2-4yr,0,0,20.05
5570-PTWEH,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.15,216.75,Yes,216.75,1082.16,1298.91,45.09,15.0,0-6mo,0,0,75.15
2371-KFUOG,Male,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.15,5720.95,No,5720.95,2379.6000000000004,8100.55,59.49000000000001,15.0,4yr+,4,0,19.830000000000002
0463-ZSDNT,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.75,503.25,No,503.25,817.1999999999999,1320.4499999999998,34.050000000000004,15.0,6-12mo,1,0,28.375
6502-MJQAE,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,69.6,1002.24,1071.84,41.76,15.0,0-6mo,0,1,69.6
